ID,NAME,PRICE,Quantity
3843,S1077 6 16,370,12
3844,S1530 22 26,190,2
3845,S1535 34 38,240,6
3846,S1541 28 32,230,12
3847,S1566 34 38,250,3
3848,S1576 34 38,250,3
3849,S1577 34 38,250,3
3850,S1578 34 38,250,3
3851,S1579 16 20,315,18
3852,S1593 34 38,250,3
3853,S1594 34 38,250,6
3854,S1595 28 32,395,-1
3855,S1600 16 20,375,12
3856,S1605 34 38,300,6
3857,S18 6 16,415,12
3858,S2006 32 36,275,18
3859,S2007 32 36,275,-18
3860,S23 (MB) 12 14    [620443],480,14
3861,S2400 22 26,0,12
3862,S2407/805 20 30,940,6
3863,S2486 32 36,255,-3
3864,S2841 26 30,345,3
3865,S3102 34 38,870,2
3866,S39 6 16,420,5
3867,S4084 20 30,1130,6
3868,S4368 3 16,505,3
3869,S4391 3 16,495,6
3870,S4405 3 16,420,12
3871,S4409 10 16,515,28
3872,S4492 3 16,385,6
3873,S4550 3 16,415,17
3874,S4591 3 16,399,4
3875,S4593 3 16,440,110
3876,S4616 3 16,460,30
3877,S4656 3 16,475,7
3878,S4700 3 16,400,42
3879,S4767 3 16,475,34
3880,S4767 3 8,455,-6
3881,S4771 3 8,405,15
3882,S4786 3 16,520,29
3883,S4787 3 16,520,20
3884,S4793 3 16,499,16
3885,S4794 3 16,395,31
3886,S4797 3 8,395,9
3887,S4871 3 16,430,71
3888,S5(MB) 12 14      [620443],480,-2
3889,S6229 20 30,1395,12
3890,S8515 3 16,235,-5
3891,S8528 3 16,260,-14
3892,S8686 3 16,305,-32
3893,S8687 3 16,270,-5
3894,S8698 3 16,270,-20
3895,S8717 3 16,280,-15
3896,S8728 3 16,280,-10
3897,S8734 3 16,280,-25
3898,SA2001 16 26,795,6
3899,SA486 16 26,775,6
3900,SAAVI 24 34,500,1
3901,SAAVI 36 40,1175,-3
3902,SARA 36 40,1175,3
3903,SB2818  16 26   [620443],880,-6
3904,SB2823 16 26     [620443],930,6
3905,SC109 B  24 34     [620442],745,1
3906,SC109 S   16 22    [620442],635,-1
3907,SC1656 30 40,1375,6
3908,SC192 16 22,630,8
3909,SC192 24 34,815,12
3910,SC193 30 40,1215,42
3911,SC3518 26 36,796,6
3912,SC3691 30 40,1099,5
3913,SC3722 30 40,955,4
3914,SC3890 24 34,748,-1
3915,SC3904 30 40,1195,-1
3916,SC3907 30 40,1255,-1
3917,SC3909 30 40,1240,-2
3918,SC3932 30 40,1215,12
3919,SC3942 30 40,1385,18
3920,SC3945 30 40,1245,24
3921,SC3949 30 40,1435,18
3922,SC3971 30 40,1381,6
3923,SC3979 24 34,785,6
3924,SC3989 30 40,1243,6
3925,SC4016 30 40,1559,1
3926,SC4044 30 40,1546,-1
3927,SC4063 30 40,1375,18
3928,SC4064 30 40,1375,-18
3929,SC4066 30 40,1375,18
3930,SC4071 30 40,1439,-6
3931,SC4072 26 36,1029,24
3932,SC4079 30 40,1593,-1
3933,SC4091 26 36,1255,6
3934,SC4092 26 36,1217,42
3935,SC4093 26 36,1235,36
3936,SC4096 26 36,859,18
3937,SC4099   30 40     [620442],1095,1
3938,SC4109B   24 34     [620442],745,6
3939,SC4113   24 34     [620442],765,12
3940,SC4113  24 34      [620419],745,-12
3941,SC4134  24 34,815,12
3942,SC4135   24 34,820,6
3943,SC4140 24 34,785,18
3944,SC4146 24 34,745,6
3945,SC4160 24 34,795,36
3946,SC4162 24 34,835,12
3947,SC4167 30 40,1295,12
3948,SC4176  30 40,999,6
3949,SC4179 30 40,1295,24
3950,SC4180  30 40,1335,6
3951,SC4190 30 40,1285,36
3952,SC4191 30 40,1310,18
3953,SC4192 16 22,655,8
3954,SC4192 24 34,815,12
3955,SC4193 30 40,1310,18
3956,SC4195  30 40,1140,18
3957,SC4196  30 40,1215,12
3958,SC4197 30 40,1330,12
3959,SC4204 30 40,1310,12
3960,SC4205 30 40,1405,6
3961,SC4207 30 40,1205,12
3962,SC4210 30 40,1299,6
3963,SC4211 30 40,1220,24
3964,SC4213 30 40,1299,12
3965,SC4220 34 40,1215,8
3966,SC4226 34 40,1125,12
3967,SC4227 30 40,1310,6
3968,SC4230 34 40,1310,12
3969,SC4231 30 40,1075,12
3970,SC4238 34 40,1310,16
3971,SC5107 24 34,815,6
3972,SE1203 32 38,865,3
3973,SE5000 20 30,845,17
3974,SF166 12 14,410,16
3975,SF336 16 26,605,18
3976,SG4233 18 28,925,6
3977,SG4263  18 28,880,-5
3978,SG825 24 34,985,6
3979,SG831 24 34,855,6
3980,SI719  16 22     [620442],845,12
3981,SI904 16 26,585,18
3982,SI907 16 26,630,5
3983,SN1051 16 26 (620442),835,18
3984,SN1074 22 32   [620442],1305,6
3985,SN1075 16 26    [620442],770,18
3986,SN1080 16 26   [620442],820,24
3987,SON PARI 16 26,775,-6
3988,SP3 34 40,775,8
3989,SR1641 30 40,1435,6
3990,SR5151 28 38,915,1
3991,SR5161 20 30,905,6
3992,SR5243 28 38,905,-4
3993,SR5244 30 40,1235,1
3994,SR5245 30 40,1175,-1
3995,SR5270 28 38,1080,1
3996,SR5306 20 30,1128,1
3997,SR5322 28 38,1195,17
3998,SR5336 28 38,917,1
3999,SR5368 30 40,860,32
4000,SS9194 32 36,1420,3
4001,SS9194 XL,1560,3
4002,SS9201 20 30,1080,9
4003,SS9201 XL,1495,6
4004,SS9202 16 18,730,6
4005,SS9202 XL,1265,3
4006,SS9255 16 18,760,6
4007,SS9255 20 30,1040,6
4008,T1135 30 38,480,4
4009,T1136 30 38,490,-4
4010,T1145 36 40,680,3
4011,T121 30 38,650,1
4012,T1218 30 36,490,-1
4013,T1239 30 36,480,5
4014,T1345 24 34,685,6
4015,T1345 36 40,980,4
4016,T138 32 40,715,-1
4017,T149 30 38,700,-1
4018,T2137 30 36,585,6
4019,T2157 30 36,640,-1
4020,T2187 30 36,660,1
4021,T4103 30 36,510,-1
4022,T5102 32 38,525,-4
4023,T5106 30 38,470,1
4024,T5119 30 36,495,1
4025,T5128 30 36,480,2
4026,T5177 32 38,465,-1
4027,T6102 30 36,535,-1
4028,T7159 30 36,530,1
4029,T721 34 40,1115,1
4030,T740 34 40,1080,15
4031,T744 34 40,890,4
4032,T824 34 40,930,8
4033,T826 34 40,650,8
4034,T9190 30 38,585,1
4035,T9193 30 38,650,5
4036,T9231 30 36,590,-1
4037,TB6059 0 8,1130,4
4038,TB6150 1 10,870,8
4039,TB6151 1 10,890,9
4040,TG1385 28 38,1325,6
4041,TG1393 28 38,1010,6
4042,TG854 16 26,855,-1
4043,TT1005 32 36,1235,36
4044,UG2698 30 40,1595,6
4045,UG2840 20 30,1245,6
4046,UG2840 30 40,1530,6
4047,UG2841 24 34,1530,12
4048,UG2918 30 40         [ 620419],1435,12
4049,UG2919 30 40             [620419],1390,12
4050,UG2921 24 34,859,6
4051,UG2928 30 40       [620419],1625,6
4052,UG2935 30 40         [620419],1145,12
4053,UG2936 30 40            [620419],1340,6
4054,UG2973  20 30             [620419],1105,6
4055,UG4083 30 40,1531,-1
4056,UG4103 30 40,1488,30
4057,UPPER L XL,350,9
4058,V-08 32 40,480,5
4059,V1562 28 38,875,6
4060,XTI 16,320,22
4061,Y2271 10 16,320,12
4062,YP1137 24 34,1165,6
4063,YP1300 24 34,980,5
4064,ZC2003 24 34,1145,6
4065,ZK335 20 30,810,1
4066,ZK337 20 30,815,6
4067,ZK355 32 38,965,4
4068,ZK389 32 34,1025,4
4069,ZK434 32 34,820,8
4070,ZK440 32 38,1050,16
